lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,breadthMoho,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,breadthLAB,typeLAB
44.5,-85,10.9954,0.6724,0.0644628,0.0443,1,Ps,10.7655,4.61312,0.0427538,0.00996418,10.37,Sp
44.75,-85,10.9754,0.6724,0.0679339,0.0443,1,Ps,10.9368,4.57726,0.040473,0.00396938,11.9402,Sp
45,-85,11.2957,0.6724,0.0694653,0.0443,1,Ps,10.7214,4.74862,0.0397058,0.00716457,14.91,Sp
45.25,-85,11.5598,0.6724,0.071375,0.0443,1,Ps,10.4223,4.84679,0.0282684,0.00453118,22.87,Sp
45.5,-85,11.9518,0.6724,0.0723226,0.0443,1,Ps,10.5151,5.01868,0.027985,0.00792278,9.43998,Sp
45.75,-85,12.3668,0.6724,0.0776047,0.0443,1,Ps,10.6352,4.69412,0.0381333,0.00620032,20,Sp
31,-84.75,11.4268,0.6724,0.0831075,0.0443,1,Ps,9.57587,5.48695,0.0367519,0.0036829,0,Sp
31.25,-84.75,11.4492,0.6724,0.0963659,0.0443,1,Ps,9.57845,5.48709,0.0334729,0.00584291,5.54985,Sp
31.5,-84.75,11.7444,0.6724,0.10666,0.0443,1,Ps,12.4284,4.72389,0.0278701,0.00521118,13.422,Sp
31.75,-84.75,11.3999,0.6724,0.106125,0.0443,1,Ps,12.3944,4.42375,0.029467,0.00783342,12.9599,Sp
32,-84.75,11.2243,0.6724,0.101285,0.0443,1,Ps,12.4573,4.1003,0.0300651,0.00409563,9.17029,Sp
32.25,-84.75,11.277,0.6724,0.0838592,0.0443,1,Ps,12.9352,3.80813,0.0306378,0.00131972,7.40997,Sp
32.5,-84.75,11.2751,0.6724,0.0753956,0.0443,1,Ps,12.5611,4.10639,0.0300363,0.00179788,28.0499,Sp
32.75,-84.75,11.2364,0.6724,0.063401,0.0443,1,Ps,11.557,4.51976,0.0272256,0.00190285,24.4404,Sp
33,-84.75,11.2004,0.6724,0.0528277,0.0443,1,Ps,11.314,4.54514,0.0242745,0.00217714,10.3601,Sp
33.25,-84.75,11.1828,0.6724,0.0420328,0.0443,1,Ps,10.9,4.71993,0.0220761,0.00199013,23.22,Sp
33.5,-84.75,11.5785,0.6724,0.0436188,0.0443,1,Ps,10.7996,4.75728,0.0201877,0.0011989,23.4648,Sp
33.75,-84.75,11.8406,0.6724,0.0502208,0.0443,1,Ps,10.7414,5.08783,0.0230032,0.00256125,25,Sp
34,-84.75,12.102,0.6724,0.0538982,0.0443,1,Ps,10.7493,5.86403,0.0289862,0.00557671,16.9501,Sp
34.25,-84.75,12.119,0.6724,0.0506951,0.0443,1,Ps,14.9256,3.59184,0.0339996,0.00327964,25.9197,Sp
34.5,-84.75,12.1303,0.6724,0.0527066,0.0443,1,Ps,14.5512,3.65323,0.0348115,0.00250123,36.8601,Sp
34.75,-84.75,12.2476,0.6724,0.0606898,0.0443,1,Ps,13.9637,3.81391,0.0358636,0.00366147,17.0499,Sp
35,-84.75,12.4979,0.6724,0.0753691,0.0443,1,Ps,13.8198,3.32598,0.0423091,0.00277978,13.1605,Sp
35.25,-84.75,12.5021,0.6724,0.0768481,0.0443,1,Ps,13.7423,3.65526,0.0379142,0.00678418,22.9805,Sp
35.5,-84.75,12.382,0.6724,0.0651534,0.0443,1,Ps,14.2901,3.81676,0.0326243,0.003746,16.0235,Sp
35.75,-84.75,12.3981,0.6724,0.056913,0.0443,1,Ps,11.2905,4.40937,0.0350896,0.00355336,9.53014,Sp
36,-84.75,12.6592,0.6724,0.0523431,0.0443,1,Ps,15.3945,3.4823,0.0292292,0.00371316,19.91,Sp
36.25,-84.75,12.9204,0.6724,0.0567042,0.0443,1,Ps,14.1816,3.98088,0.02558,0.00198902,11.6594,Sp
36.5,-84.75,13.1812,0.6724,0.0564766,0.0443,1,Ps,11.8708,4.69836,0.0295879,0.00464089,20,Sp
36.75,-84.75,13.1933,0.6724,0.0516491,0.0443,1,Ps,12.1891,4.03015,0.0368104,0.0025661,4.81994,Sp
37,-84.75,13.0718,0.6724,0.0477674,0.0443,1,Ps,12.1935,4.06221,0.0367981,0.00649667,18.6095,Sp
37.25,-84.75,13.0582,0.6724,0.045586,0.0443,1,Ps,12.2476,4.18532,0.0239867,0.00421749,14.1367,Sp
37.5,-84.75,13.0445,0.6724,0.0432863,0.0443,1,Ps,13.7646,3.29654,0.0322329,0.00506321,5.82971,Sp
37.75,-84.75,13.1556,0.6724,0.0468146,0.0443,1,Ps,13.6269,3.31441,0.0369905,0.0031728,12.0499,Sp
38,-84.75,13.2724,0.6724,0.0539558,0.0443,1,Ps,13.1899,3.63978,0.0366245,0.00638846,23.32,Sp
38.25,-84.75,13.2564,0.6724,0.0684049,0.0443,1,Ps,12.732,3.83563,0.0232505,0.00340378,12.5896,Sp
38.5,-84.75,13.1222,0.6724,0.0696853,0.0443,1,Ps,11.0638,4.74821,0.0222907,0.00282476,14.585,Sp
38.75,-84.75,12.8584,0.6724,0.0661803,0.0443,1,Ps,10.9746,4.58858,0.0263199,0.00406597,9.45003,Sp
39,-84.75,12.4779,0.6724,0.0641023,0.0443,1,Ps,11.2501,4.39796,0.028286,0.00306009,14.2603,Sp
39.25,-84.75,12.1221,0.6724,0.0739883,0.0443,1,Ps,11.2142,4.37563,0.0264558,0.00353151,14.3525,Sp
39.5,-84.75,12.1226,0.6724,0.0805212,0.0443,1,Ps,9.90146,4.96712,0.0341777,0.00597481,11.2275,Sp
39.75,-84.75,11.852,0.6724,0.0825481,0.0443,1,Ps,9.99622,4.96336,0.0372437,0.00745247,17.7701,Sp
40,-84.75,11.8087,0.6724,0.0777466,0.0443,1,Ps,10.3409,4.95495,0.0333098,0.00710874,15.5596,Sp
40.25,-84.75,11.6471,0.6724,0.0727868,0.0443,1,Ps,11.0562,4.63565,0.0304102,0.00508087,9.00655,Sp
40.5,-84.75,11.6332,0.6724,0.0701507,0.0443,1,Ps,10.317,4.88638,0.0245211,0.00416084,13.195,Sp
40.75,-84.75,11.5534,0.6724,0.0698218,0.0443,1,Ps,10.3391,4.79922,0.0289616,0.00645481,8.14965,Sp
41,-84.75,11.5446,0.6724,0.0672787,0.0443,1,Ps,10.2178,5.33932,0.0320616,0.00692482,13.32,Sp
41.25,-84.75,11.379,0.6724,0.0703607,0.0443,1,Ps,10.6765,5.23249,0.0247441,0.00361009,27.4086,Sp
41.5,-84.75,11.5329,0.6724,0.0739361,0.0443,1,Ps,12.1686,4.2019,0.0274081,0.00293212,15.5401,Sp
41.75,-84.75,11.7576,0.6724,0.0750126,0.0443,1,Ps,11.1821,4.54588,0.0372329,0.00954922,14.0803,Sp
42,-84.75,11.8737,0.6724,0.0824832,0.0443,1,Ps,11.1163,4.48643,0.0420237,0.0113725,18.7896,Sp
42.25,-84.75,11.7694,0.6724,0.087845,0.0443,1,Ps,10.2589,5.06399,0.0272341,0.00636163,4.08026,Sp
42.5,-84.75,11.7992,0.6724,0.0895647,0.0443,1,Ps,9.91349,5.14778,0.0253599,0.00521323,24.7299,Sp
42.75,-84.75,11.9316,0.6724,0.0861415,0.0443,1,Ps,8.62941,5.94727,0.0254069,0.00414438,10.3699,Sp
43,-84.75,12.2741,0.6724,0.0744917,0.0443,1,Ps,10.3718,5.45906,0.0233476,0.0029595,2.95987,Sp
43.25,-84.75,12.7804,0.6724,0.062183,0.0443,1,Ps,11.4634,4.57194,0.0293951,0.00635406,10.3698,Sp
43.5,-84.75,12.5705,0.6724,0.0637858,0.0443,1,Ps,11.6626,4.24146,0.0487457,0.0112829,25,Sp
43.75,-84.75,11.9609,0.6724,0.0683213,0.0443,1,Ps,11.5214,4.66056,0.0519911,0.00680795,1.10952,Sp
44,-84.75,11.4056,0.6724,0.0678685,0.0443,1,Ps,11.0481,4.67306,0.0532283,0.00692335,20.3807,Sp
44.25,-84.75,11.2804,0.6724,0.070088,0.0443,1,Ps,10.8547,4.72756,0.0579534,0.00548671,14.6399,Sp
44.5,-84.75,11.1506,0.6724,0.0735067,0.0443,1,Ps,10.7834,4.65781,0.0518426,0.0074156,13.7896,Sp
44.75,-84.75,11.1649,0.6724,0.0780153,0.0443,1,Ps,10.8432,4.69072,0.0500173,0.0113244,16.8564,Sp
45,-84.75,11.342,0.6724,0.078905,0.0443,1,Ps,10.8039,4.71955,0.0432408,0.0110081,26.0098,Sp
45.25,-84.75,11.582,0.6724,0.0752592,0.0443,1,Ps,10.4943,4.9367,0.0330545,0.00542873,28.1605,Sp
45.5,-84.75,11.84,0.6724,0.0746166,0.0443,1,Ps,9.89853,5.35727,0.0327472,0.00487443,20.4696,Sp
45.75,-84.75,12.1061,0.6724,0.0747523,0.0443,1,Ps,9.86718,5.56445,0.0404049,0.00433394,20,Sp
30.5,-84.5,11.2738,0.6724,0.0860618,0.0443,1,Ps,12.5992,3.92594,0.0336101,0.00142968,4.9794,Sp
30.75,-84.5,11.1904,0.6724,0.0798023,0.0443,1,Ps,12.5204,3.92468,0.0341634,0.00117792,1.81982,Sp
31,-84.5,11.0539,0.6724,0.0879616,0.0443,1,Ps,9.36388,6.01156,0.0284622,0.00317478,10.7401,Sp
31.25,-84.5,11.0419,0.6724,0.0931264,0.0443,1,Ps,9.48285,5.53755,0.0253701,0.00388879,7.76994,Sp
31.5,-84.5,11.284,0.6724,0.100845,0.0443,1,Ps,9.94415,5.34785,0.0229152,0.00164354,10.1233,Sp
31.75,-84.5,11.3889,0.6724,0.103439,0.0443,1,Ps,12.4554,4.80533,0.0241632,0.00249674,9.53994,Sp
32,-84.5,11.053,0.6724,0.103257,0.0443,1,Ps,13.2844,3.73898,0.0269835,0.00270376,14.44,Sp
32.25,-84.5,11.1367,0.6724,0.0884629,0.0443,1,Ps,13.0253,3.74764,0.0294987,0.00186134,32.13,Sp
32.5,-84.5,11.0158,0.6724,0.0804023,0.0443,1,Ps,12.402,4.06861,0.026245,0.00283172,26.1101,Sp
32.75,-84.5,11.213,0.6724,0.0620494,0.0443,1,Ps,11.7243,4.26576,0.0240145,0.0025675,20.5697,Sp
33,-84.5,11.1815,0.6724,0.0503558,0.0443,1,Ps,11.7386,4.29236,0.0222912,0.00203121,23.8998,Sp
33.25,-84.5,11.2946,0.6724,0.0481994,0.0443,1,Ps,12.3735,3.88999,0.0224414,0.000745043,17.73,Sp
33.5,-84.5,11.5599,0.6724,0.0495434,0.0443,1,Ps,12.3982,3.89656,0.0220832,0.000414831,16.4575,Sp
33.75,-84.5,11.9374,0.6724,0.0582389,0.0443,1,Ps,10.3311,5.83895,0.0223315,0.00187569,17.668,Sp
34,-84.5,12.0769,0.6724,0.0602497,0.0443,1,Ps,14.3403,4.04145,0.0250287,0.00360635,47.5997,Sp
34.25,-84.5,12.0966,0.6724,0.0513639,0.0443,1,Ps,14.6061,3.00729,0.0309858,0.00213617,29.5399,Sp
34.5,-84.5,12.1041,0.6724,0.0474123,0.0443,1,Ps,14.4238,3.1269,0.028587,0.00344841,40.28,Sp
34.75,-84.5,12.3749,0.6724,0.0562204,0.0443,1,Ps,14.5391,3.15949,0.0314334,0.00537942,32.13,Sp
35,-84.5,12.5058,0.6724,0.067492,0.0443,1,Ps,14.0294,3.19503,0.0422521,0.00632479,12.3003,Sp
35.25,-84.5,12.5131,0.6724,0.0759485,0.0443,1,Ps,14.1873,3.09164,0.0428645,0.00605005,40.4601,Sp
35.5,-84.5,12.394,0.6724,0.069384,0.0443,1,Ps,14.7943,2.98088,0.0339485,0.00627634,39.91,Sp
35.75,-84.5,12.4028,0.6724,0.0604191,0.0443,1,Ps,16.1275,2.10276,0.0280649,0.00152642,29.02,Sp
36,-84.5,12.5368,0.6724,0.0663149,0.0443,1,Ps,15.9486,3.32822,0.0277366,0.00184194,15.37,Sp
36.25,-84.5,12.9188,0.6724,0.071811,0.0443,1,Ps,11.2436,5.49948,0.0275479,0.00307049,17.87,Sp
36.5,-84.5,13.2962,0.6724,0.0721459,0.0443,1,Ps,11.5618,4.46106,0.030257,0.00256158,10.65,Sp
36.75,-84.5,13.2983,0.6724,0.0696462,0.0443,1,Ps,12.1177,4.15902,0.0314191,0.00525118,5.46006,Sp
37,-84.5,13.1702,0.6724,0.0548491,0.0443,1,Ps,12.2424,4.06967,0.0284803,0.00602228,10.7401,Sp
37.25,-84.5,13.1578,0.6724,0.0502619,0.0443,1,Ps,12.5501,3.97558,0.0236894,0.00331495,12.59,Sp
37.5,-84.5,13.0211,0.6724,0.0428777,0.0443,1,Ps,13.4005,3.47688,0.0280995,0.00467301,19.6399,Sp
37.75,-84.5,13.1423,0.6724,0.0425609,0.0443,1,Ps,13.393,3.43644,0.0353952,0.0045776,13.2399,Sp
38,-84.5,13.2629,0.6724,0.0525703,0.0443,1,Ps,12.8337,3.78957,0.0352269,0.00557978,10.7301,Sp
38.25,-84.5,13.3841,0.6724,0.0665568,0.0443,1,Ps,12.571,3.78058,0.0270053,0.00363999,14.482,Sp
38.5,-84.5,13.2495,0.6724,0.0653257,0.0443,1,Ps,11.9452,4.01934,0.0207249,0,12.3145,Sp
38.75,-84.5,12.9883,0.6724,0.0603828,0.0443,1,Ps,11.6851,4.22862,0.0263199,0.00757236,12.6834,Sp
39,-84.5,12.599,0.6724,0.0550928,0.0443,1,Ps,11.4706,4.28272,0.0315302,0.010737,18.7999,Sp
39.25,-84.5,12.2463,0.6724,0.0689396,0.0443,1,Ps,11.4272,4.26242,0.0280227,0.00753948,14.3525,Sp
39.75,-84.5,11.8598,0.6724,0.0827339,0.0443,1,Ps,10.0775,4.94072,0.0258083,0.00427204,13.3562,Sp
40,-84.5,11.829,0.6724,0.0815432,0.0443,1,Ps,10.2414,4.84063,0.025748,0.00501291,13.4867,Sp
40.25,-84.5,11.8014,0.6724,0.0763779,0.0443,1,Ps,9.37021,5.51786,0.0248148,0.00144803,3.48166,Sp
40.5,-84.5,11.7831,0.6724,0.0728209,0.0443,1,Ps,10.5915,4.80991,0.0233545,0.00500835,8.34276,Sp
40.75,-84.5,11.895,0.6724,0.068326,0.0443,1,Ps,10.5952,4.67069,0.0337867,0.00904528,15.3601,Sp
41,-84.5,11.8853,0.6724,0.0654726,0.0443,1,Ps,10.3495,4.87079,0.0413283,0.00669132,19.5399,Sp
41.25,-84.5,11.6445,0.6724,0.0685267,0.0443,1,Ps,9.97282,5.27433,0.0336683,0.00921975,20.0999,Sp
41.5,-84.5,11.7192,0.6724,0.074247,0.0443,1,Ps,10.6203,5.22528,0.0298799,0.00588912,13.7999,Sp
41.75,-84.5,12.109,0.6724,0.0743045,0.0443,1,Ps,11.5685,4.30639,0.0326007,0.00528072,19.0702,Sp
42,-84.5,12.3315,0.6724,0.0768149,0.0443,1,Ps,11.3786,4.35434,0.0355722,0.0055824,5.28001,Sp
42.25,-84.5,12.1235,0.6724,0.0789051,0.0443,1,Ps,11.0205,4.643,0.0252911,0.00379829,19.72,Sp
42.5,-84.5,12.0443,0.6724,0.0801201,0.0443,1,Ps,10.926,4.69434,0.0268936,0.00484171,15.65,Sp
42.75,-84.5,12.1936,0.6724,0.0730779,0.0443,1,Ps,10.8914,5.09001,0.0244207,0.00434527,7.8701,Sp
43,-84.5,12.4184,0.6724,0.0676882,0.0443,1,Ps,10.401,5.09056,0.0216938,0.00240855,4.44992,Sp
43.25,-84.5,12.6531,0.6724,0.0588356,0.0443,1,Ps,10.7244,4.79272,0.0256262,0.00502564,3.51015,Sp
43.5,-84.5,12.4554,0.6724,0.0647473,0.0443,1,Ps,10.8044,5.05316,0.0333765,0.00886974,11.3802,Sp
43.75,-84.5,11.8801,0.6724,0.0686532,0.0443,1,Ps,9.00613,6.20465,0.0473065,0.00770353,11.6699,Sp
44,-84.5,11.5491,0.6724,0.0687321,0.0443,1,Ps,11.3828,5.0426,0.0525526,0.00368826,31.0201,Sp
44.25,-84.5,11.53,0.6724,0.0700833,0.0443,1,Ps,11.4901,4.44596,0.049882,0.0045488,27.69,Sp
44.5,-84.5,11.5574,0.6724,0.0710596,0.0443,1,Ps,11.3142,4.50305,0.0488097,0.00510713,18.6198,Sp
44.75,-84.5,11.2879,0.6724,0.0774323,0.0443,1,Ps,11.4083,4.4217,0.0610689,0.00700411,4.94005,Sp
45,-84.5,11.3881,0.6724,0.079497,0.0443,1,Ps,11.4513,4.5727,0.052237,0.0122868,24.81,Sp
45.25,-84.5,11.3429,0.6724,0.0787833,0.0443,1,Ps,9.74751,5.46311,0.0383707,0.00563433,11.4801,Sp
45.5,-84.5,11.72,0.6724,0.0744498,0.0443,1,Ps,9.77203,5.16663,0.0451055,0.00710124,2.72009,Sp
45.75,-84.5,12.0478,0.6724,0.0729806,0.0443,1,Ps,9.96025,5.09807,0.0524028,0.00706682,18.9702,Sp
46,-84.5,11.9313,0.6724,0.0721699,0.0443,1,Ps,9.9625,5.09871,0.0511105,0.00997251,27.7848,Sp
29.75,-84.25,11.4886,0.6724,0.0846666,0.0443,1,Ps,9.70518,5.25654,0.0380203,0,10.3099,Sp
30,-84.25,11.4995,0.6724,0.0869124,0.0443,1,Ps,9.65121,5.27316,0.0666108,0.0147414,14.3889,Sp
30.25,-84.25,11.3786,0.6724,0.0883185,0.0443,1,Ps,9.71475,5.2714,0.0666108,0.0108634,11.3673,Sp
30.5,-84.25,11.1561,0.6724,0.0885286,0.0443,1,Ps,12.6569,3.81039,0.0324745,0.00331633,17.3997,Sp
30.75,-84.25,10.9685,0.6724,0.0854609,0.0443,1,Ps,12.5841,4.51201,0.0321975,0.00421803,3.51969,Sp
31,-84.25,10.9089,0.6724,0.0861489,0.0443,1,Ps,9.15585,6.16196,0.0308468,0.00381656,5.91974,Sp
31.25,-84.25,10.9262,0.6724,0.0867457,0.0443,1,Ps,9.29772,5.5629,0.0274769,0.00456676,10.3699,Sp
31.5,-84.25,11.192,0.6724,0.0917472,0.0443,1,Ps,9.70798,5.44314,0.0235588,0.00260648,12.0401,Sp
31.75,-84.25,11.4155,0.6724,0.0977596,0.0443,1,Ps,13.5289,4.40994,0.022375,0.00242846,12.7749,Sp
32,-84.25,11.2777,0.6724,0.097159,0.0443,1,Ps,13.3958,3.60098,0.025638,0.00293225,6.39047,Sp
32.25,-84.25,11.0967,0.6724,0.0865868,0.0443,1,Ps,12.9866,3.94396,0.0255755,0.00310222,23.8699,Sp
32.5,-84.25,10.9968,0.6724,0.0726219,0.0443,1,Ps,12.0127,4.31673,0.0229928,0.00186697,42.7798,Sp
32.75,-84.25,10.9694,0.6724,0.054139,0.0443,1,Ps,11.715,4.2906,0.0219982,0.0015021,20.1801,Sp
33,-84.25,11.1738,0.6724,0.0479698,0.0443,1,Ps,11.8449,4.28917,0.0206644,0.00103906,24.4848,Sp
33.25,-84.25,11.2856,0.6724,0.0508362,0.0443,1,Ps,12.3541,3.92213,0.021989,0.000886236,16.1204,Sp
33.5,-84.25,11.538,0.6724,0.0579017,0.0443,1,Ps,12.3602,3.96346,0.0220832,0.0014486,16.6537,Sp
33.75,-84.25,11.9222,0.6724,0.0667235,0.0443,1,Ps,12.2502,4.07544,0.0274906,0.00449633,17.7798,Sp
34,-84.25,12.0725,0.6724,0.0619708,0.0443,1,Ps,13.7748,3.64047,0.028663,0.00301432,42.1302,Sp
34.25,-84.25,12.0937,0.6724,0.0503523,0.0443,1,Ps,14.1708,3.25856,0.0288669,0.00236898,29.8199,Sp
34.5,-84.25,12.1134,0.6724,0.0433673,0.0443,1,Ps,14.1856,3.56108,0.0249618,0.0034339,10.2701,Sp
34.75,-84.25,12.3857,0.6724,0.0483305,0.0443,1,Ps,14.6188,3.49355,0.0293173,0.0036601,7.59003,Sp
35,-84.25,12.5166,0.6724,0.0575624,0.0443,1,Ps,14.0493,3.4936,0.0376746,0.00781508,40.7397,Sp
35.25,-84.25,12.6476,0.6724,0.0704252,0.0443,1,Ps,14.147,3.08284,0.0453609,0.00308683,35,Sp
35.5,-84.25,12.535,0.6724,0.0702029,0.0443,1,Ps,14.629,3.25194,0.0350735,0.00792675,20.8297,Sp
35.75,-84.25,12.4102,0.6724,0.0705948,0.0443,1,Ps,13.0835,4.75055,0.028477,0.00360485,2.04013,Sp
36,-84.25,12.6714,0.6724,0.0783633,0.0443,1,Ps,11.3052,5.40573,0.0305774,0.0037735,19.4392,Sp
36.25,-84.25,12.9235,0.6724,0.0923418,0.0443,1,Ps,11.3059,4.50847,0.033082,0.00494155,4.4501,Sp
36.5,-84.25,13.2924,0.6724,0.0969911,0.0443,1,Ps,11.3675,4.49529,0.0308061,0.00353369,10.09,Sp
36.75,-84.25,13.4007,0.6724,0.0914164,0.0443,1,Ps,11.3579,4.62989,0.0270776,0.00379758,22.59,Sp
37,-84.25,13.3884,0.6724,0.0762053,0.0443,1,Ps,11.5408,4.51199,0.0231452,0.00246249,18.6996,Sp
37.25,-84.25,13.2599,0.6724,0.0616866,0.0443,1,Ps,11.9853,4.37237,0.0220433,0.00136768,16.0624,Sp
37.5,-84.25,13.1342,0.6724,0.0500634,0.0443,1,Ps,13.3388,3.41008,0.027445,0.00195447,20,Sp
37.75,-84.25,13.1343,0.6724,0.0469834,0.0443,1,Ps,13.2146,3.67401,0.0327336,0.00373684,7.19397,Sp
38,-84.25,13.2568,0.6724,0.0531814,0.0443,1,Ps,12.6635,3.84661,0.0350337,0.00383033,20.8297,Sp
38.25,-84.25,13.3836,0.6724,0.0642449,0.0443,1,Ps,12.646,3.74885,0.0308479,0.00599266,14.0803,Sp
38.5,-84.25,13.2488,0.6724,0.0575815,0.0443,1,Ps,12.6418,3.95893,0.0231022,0.0031519,13.7368,Sp
38.75,-84.25,13.1169,0.6724,0.052665,0.0443,1,Ps,11.5902,4.3595,0.0348897,0.0112588,15.5499,Sp
39,-84.25,12.875,0.6724,0.052714,0.0443,1,Ps,11.5204,4.30023,0.0434157,0.00999104,25,Sp
39.25,-84.25,12.3832,0.6724,0.0617113,0.0443,1,Ps,11.4741,4.30224,0.0336664,0.0107037,18.5867,Sp
40,-84.25,11.8348,0.6724,0.0761787,0.0443,1,Ps,9.47464,5.26698,0.0225037,0.000570606,15,Sp
40.25,-84.25,11.9322,0.6724,0.0738584,0.0443,1,Ps,9.45857,5.2665,0.0254775,0.00373175,9.4501,Sp
40.5,-84.25,12.1609,0.6724,0.067673,0.0443,1,Ps,9.52323,6.04934,0.0261927,0.0044949,5.82974,Sp
40.75,-84.25,12.2748,0.6724,0.0643355,0.0443,1,Ps,10.7497,5.15162,0.0283085,0.00733452,18.5304,Sp
41,-84.25,12.2749,0.6724,0.0631955,0.0443,1,Ps,10.5683,4.79062,0.0404616,0.00851882,4.35034,Sp
41.25,-84.25,12.1634,0.6724,0.065186,0.0443,1,Ps,10.1457,5.04105,0.0412652,0.00494844,10.2007,Sp
41.5,-84.25,12.1126,0.6724,0.072543,0.0443,1,Ps,9.98531,5.29595,0.0327057,0.00859765,10.5401,Sp
41.75,-84.25,12.1967,0.6724,0.0767131,0.0443,1,Ps,11.6198,4.35782,0.0310931,0.00549364,15.5499,Sp
42,-84.25,12.4183,0.6724,0.0787122,0.0443,1,Ps,11.4273,4.34152,0.0342992,0.00437393,30,Sp
42.25,-84.25,12.4401,0.6724,0.0749573,0.0443,1,Ps,11.2606,4.4349,0.0350863,0.00882816,9.24945,Sp
42.5,-84.25,12.4036,0.6724,0.0698513,0.0443,1,Ps,11.2531,4.41702,0.0323295,0.0079418,6.00976,Sp
42.75,-84.25,12.4647,0.6724,0.0600159,0.0443,1,Ps,11.241,4.48036,0.0254251,0.00279485,12.9599,Sp
43,-84.25,12.4524,0.6724,0.0619204,0.0443,1,Ps,9.75179,5.24812,0.0229114,0.00260779,10.9197,Sp
43.25,-84.25,12.5863,0.6724,0.0641705,0.0443,1,Ps,10.4444,4.94753,0.0246105,0.00317161,5.92662,Sp
43.5,-84.25,12.3427,0.6724,0.0676025,0.0443,1,Ps,10.6832,5.05293,0.0286152,0.00601143,6.18981,Sp
43.75,-84.25,11.8619,0.6724,0.070978,0.0443,1,Ps,8.93056,6.10244,0.0390738,0.0110686,1.47936,Sp
44,-84.25,11.5496,0.6724,0.068637,0.0443,1,Ps,10.3238,5.53856,0.0474433,0.00530759,14.7093,Sp
44.25,-84.25,11.5145,0.6724,0.0672888,0.0443,1,Ps,11.046,4.75968,0.0480072,0.00519766,30.1898,Sp
44.5,-84.25,11.676,0.6724,0.0630291,0.0443,1,Ps,11.2584,4.51207,0.0492582,0.0065384,21.3458,Sp
44.75,-84.25,11.5686,0.6724,0.0679655,0.0443,1,Ps,11.4429,4.37493,0.0675374,0.00444205,8.75857,Sp
45,-84.25,11.4082,0.6724,0.0726287,0.0443,1,Ps,11.2206,4.70112,0.0520183,0.0121622,11.1204,Sp
45.25,-84.25,11.3476,0.6724,0.0753989,0.0443,1,Ps,9.88081,5.33545,0.0388961,0.00604797,13.5304,Sp
45.5,-84.25,11.5888,0.6724,0.0735052,0.0443,1,Ps,9.82727,5.10385,0.0488803,0.00621812,10.7397,Sp
45.75,-84.25,11.7696,0.6724,0.0699236,0.0443,1,Ps,9.80797,5.10107,0.0499717,0.00381065,10.1898,Sp
46,-84.25,11.7735,0.6724,0.0667588,0.0443,1,Ps,9.74969,5.16481,0.0459853,0.00760892,25.8353,Sp
29.75,-84,11.265,0.6724,0.0807284,0.0443,1,Ps,9.45639,5.49013,0.0389732,0.00541832,9.99847,Sp
30,-84,11.454,0.6724,0.0837187,0.0443,1,Ps,9.61931,5.38136,0.0473051,0.0112583,15.09,Sp
30.25,-84,11.3458,0.6724,0.0848292,0.0443,1,Ps,9.63049,5.33727,0.049307,0.0125923,9.35998,Sp
30.5,-84,11.12,0.6724,0.0876962,0.0443,1,Ps,9.70104,5.89196,0.0332504,0.00733165,6.94006,Sp
30.75,-84,10.9895,0.6724,0.0833294,0.0443,1,Ps,9.45065,6.16353,0.0252969,0.00357007,6.91658,Sp
31,-84,10.8419,0.6724,0.0848722,0.0443,1,Ps,9.18185,5.66478,0.0316507,0.00566357,9.25993,Sp
31.25,-84,10.8191,0.6724,0.0830132,0.0443,1,Ps,9.23667,5.53952,0.0346363,0.00447178,13.6198,Sp
31.5,-84,11.2083,0.6724,0.0849704,0.0443,1,Ps,9.39966,5.61269,0.0331126,0.00657797,0.465002,Sp
31.75,-84,11.5909,0.6724,0.0872653,0.0443,1,Ps,13.4915,3.52513,0.0201694,0,19.3623,Sp
32,-84,11.3345,0.6724,0.0889144,0.0443,1,Ps,13.2923,3.70478,0.0214221,0.00153278,11.835,Sp
32.25,-84,11.2114,0.6724,0.0768164,0.0443,1,Ps,11.8555,4.73167,0.0236861,0.00193635,20.5001,Sp
32.5,-84,10.8729,0.6724,0.0555664,0.0443,1,Ps,10.8225,4.90673,0.0238381,0.00256599,30.47,Sp
32.75,-84,10.8581,0.6724,0.0442972,0.0443,1,Ps,10.7152,4.90335,0.0231389,0.0031763,12.2217,Sp
33,-84,11.0641,0.6724,0.0450424,0.0443,1,Ps,9.83711,5.28143,0.0226171,0.000342977,27.2001,Sp
33.25,-84,11.2946,0.6724,0.0531697,0.0443,1,Ps,10.5319,5.80847,0.0217337,0.00308531,17.9311,Sp
33.5,-84,11.544,0.6724,0.059003,0.0443,1,Ps,11.3526,4.61677,0.0254064,0.00382323,15.0913,Sp
33.75,-84,11.7953,0.6724,0.0675946,0.0443,1,Ps,12.1077,4.16379,0.0324069,0.00368149,11.3802,Sp
34,-84,11.944,0.6724,0.0639596,0.0443,1,Ps,12.5128,4.10776,0.029141,0.00377387,10.2701,Sp
34.25,-84,11.9804,0.6724,0.0484883,0.0443,1,Ps,13.3015,3.62762,0.0246664,0.0034226,9.90005,Sp
34.5,-84,12.0132,0.6724,0.0384797,0.0443,1,Ps,12.7726,4.36493,0.0228216,0.00369176,24.0349,Sp
