lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,breadthMoho,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,breadthLAB,typeLAB,ttSed,ttSedstd,dvSed,dvSedstd,breadthSed,typeSed
37.75,-102.75,12.5885,0.355599,0.135174,0.0667364,1,Ps,10.9371,0.368031,0.049943,0.0148627,8.53036545357443,Sp,0.932566023863266,0.0854395803199266,0.289105021623765,0.109869713494863,0.001,Ps
38,-102.75,12.6158,0.2994,0.119809,0.0526485,1,Ps,10.3015,0.428029,0.0354288,0.0133497,6.39046806765908,Sp,0.934845925457155,0.0854251798472275,0.272485693219204,0.110600748547714,0.001,Ps
38.25,-102.75,12.289,0.357713,0.127323,0.0247178,1,Ps,10.0118,0.152823,0.0284846,0.00467236,17.9200143057732,Sp,0.952449599221462,0.0852334774161628,0.257371103632008,0.112362423886789,0.001,Ps
38.5,-102.75,12.715,0.535725,0.10818,0.0392125,1,Ps,9.98365,1.86849,0.0268151,0.00383271,13.0150728604689,Sp,1.0198095649934,0.0849719745109574,0.252137540297891,0.113367543062362,0.001,Ps
38.75,-102.75,12.8476,0.525475,0.0977146,0.0423852,1,Ps,13.4475,1.85949,0.0269007,0.00389466,14.9902723735409,Sp,1.1929165059889,0.0854169959201461,0.278408856674924,0.130817310689199,0.001,Ps
39,-102.75,12.6373,0.704671,0.108476,0.0425251,1,Ps,13.315,0.899768,0.0265138,0.00435563,42.3296952076587,Sp,1.19208380859514,0.085874735049443,0.296955185611131,0.147014199586816,0.001,Ps
39.25,-102.75,12.846,0.766823,0.107184,0.0569064,1,Ps,12.5997,0.185668,0.0284441,0.00585329,24.6301594567788,Sp,1.24600241836859,0.0867191956569893,0.302286476426325,0.150754754204616,0.001,Ps
39.5,-102.75,12.9652,0.826089,0.128413,0.070868,1,Ps,12.6221,0.185032,0.0347886,0.0071088,17.7592126344701,Sp,1.31968463691442,0.0897767821794478,0.345324231807985,0.169783502235777,0.001,Ps
39.75,-102.75,13.1243,0.886755,0.119351,0.067664,1,Ps,12.191,0.245677,0.0397791,0.0065786,9.27004654001678,Sp,1.36116950437444,0.0887395307477821,0.314524114232935,0.154352447660133,0.001,Ps
40,-102.75,13.6003,0.873433,0.0994504,0.0572884,1,Ps,11.9522,0.122751,0.0427344,0.00438142,18.4294823424115,Sp,1.4987081184334,0.0864361551623918,0.263603863027191,0.130204816094632,0.001,Ps
40.25,-102.75,13.9401,0.874915,0.0990159,0.053157,1,Ps,11.9795,0.061337,0.0428341,0.00536185,12.2299153124285,Sp,1.65768125409671,0.0858368592419925,0.237832779086844,0.117857049135571,0.001,Ps
40.5,-102.75,13.8052,0.88193,0.102633,0.0562852,1,Ps,12.0281,0.735361,0.0349826,0.00633295,30.0900247949647,Sp,1.681483517372,0.0873337333535883,0.268805364524794,0.132260821058166,0.001,Ps
40.75,-102.75,13.672,0.883805,0.122005,0.0590603,1,Ps,13.2816,0.704143,0.0275468,0.00346872,16.4999618524453,Sp,1.73746829538726,0.0912432998705769,0.328288340731039,0.162876214244401,0.001,Ps
41,-102.75,13.8773,0.824831,0.106165,0.0601587,1,Ps,13.5307,0.581552,0.0225171,0.00262758,28.0048820284341,Sp,1.76776775074725,0.0899127688673512,0.321390331602077,0.166089191968467,0.001,Ps
41.25,-102.75,14.5232,0.817067,0.0847259,0.0389863,1,Ps,11.8803,1.07047,0.0218533,0.00224829,32.5900282291905,Sp,1.70410862732546,0.0929529768054775,0.433630886343853,0.248368975708616,0.001,Ps
41.5,-102.75,14.5827,0.817915,0.0746866,0.0403673,1,Ps,13.2462,1.25779,0.0219227,0.00189156,37.7592126344701,Sp,1.63490529658266,0.0941929782230747,0.454040317022743,0.282974897366719,0.001,Ps
41.75,-102.75,14.8419,0.811032,0.0739306,0.0375402,1,Ps,13.8656,1.20207,0.0226417,0.0019274,50,Sp,1.52776674062706,0.0937678908855667,0.467693171511251,0.276098251931221,0.001,Ps
42,-102.75,15.4231,0.856277,0.0811395,0.0411095,1,Ps,12.8417,0.800814,0.0272194,0.00652485,18.9002128652472,Sp,1.46546516315859,0.0944785695757262,0.503367550337633,0.272818837897607,0.001,Ps
42.25,-102.75,15.2871,0.800763,0.0800401,0.0380227,1,Ps,12.7849,0.277315,0.043716,0.0080312,7.77008468757153,Sp,1.36505492505391,0.0963734078766197,0.540574832625441,0.286153176364718,0.001,Ps
42.5,-102.75,14.397,0.939587,0.0634666,0.025278,1,Ps,12.9402,0.185015,0.0470388,0.00725035,6.12039368276493,Sp,1.19374130460679,0.0967960641402145,0.544623269196188,0.280041930454574,0.001,Ps
42.75,-102.75,14.0126,0.710154,0.0602686,0.0220035,1,Ps,12.6566,0.30894,0.0319134,0.00740528,13.8904783703365,Sp,1.15882210589446,0.0974341245480512,0.550524313163281,0.273884858777773,0.001,Ps
43,-102.75,14.2217,0.765261,0.057524,0.0186625,1,Ps,12.5441,0.154982,0.0258351,0.00357901,12.8025982064262,Sp,1.17643847752144,0.100659808692628,0.634507450213202,0.289151652669436,0.001,Ps
43.25,-102.75,14.1552,1.01383,0.0527841,0.0176492,1,Ps,13.0719,0.311413,0.0225702,0.00110018,13.763182481197,Sp,1.111614302947,0.10293789676319,0.710091651474665,0.272097416817613,0.001,Ps
43.5,-102.75,13.8852,1.01384,0.0597074,0.0209532,1,Ps,12.7811,0.562179,0.0227644,0.00212764,10,Sp,1.07049774405016,0.0988829995564379,0.588555402067897,0.224623275836106,0.001,Ps
43.75,-102.75,13.616,0.660829,0.080112,0.0266271,1,Ps,12.0147,0.155712,0.0278689,0.00318075,21.1106660563058,Sp,1.04359065226016,0.0898607503341859,0.342817797278954,0.149004620372889,0.001,Ps
44,-102.75,13.6052,0.732792,0.0775648,0.0283909,1,Ps,11.838,0.279152,0.0303179,0.0025089,25.9197375448234,Sp,1.19427595695085,0.0851111898746619,0.253221333606503,0.116257143373856,0.001,Ps
44.25,-102.75,13.8195,0.59955,0.0928255,0.0300397,1,Ps,11.2748,0.339811,0.0290481,0.00153503,27.9707408255131,Sp,1.11054471061991,0.0874261633961571,0.300456951372758,0.132458465956197,0.001,Ps
44.5,-102.75,13.8554,0.530076,0.102171,0.0309908,1,Ps,11.3398,0.339332,0.0258515,0.00240319,15.0900247949647,Sp,1.25937202804689,0.0876012378004298,0.330740789443151,0.149139445915792,0.001,Ps
44.75,-102.75,13.9932,0.533813,0.104896,0.0330006,1,Ps,11.3845,0.214797,0.0232972,0.00147648,33.3297093156329,Sp,1.29378394299154,0.087738500099652,0.330528799659588,0.157895513212735,0.001,Ps
45,-102.75,13.8835,0.519769,0.122075,0.0433688,1,Ps,11.3816,0.15296,0.0246545,0.00373543,19.3503368400708,Sp,1.46932083189852,0.086164389899388,0.28203007518797,0.145982511010502,0.001,Ps
30,-102.5,11.5687,0.544412,0.113888,0.0547736,1,Ps,10.7101,0.462926,0.0625563,0.0183873,19.9099734879551,Sp,0.448226354568132,0.0879706956304547,0.181119448538717,0.136606242882879,0.001,Ps
30.25,-102.5,11.7846,0.665686,0.113351,0.0536159,1,Ps,10.5371,0.557595,0.0547314,0.0182248,20.7497407877693,Sp,0.747984231488581,0.0873084533265184,0.188992734935565,0.114898603935394,0.001,Ps
30.5,-102.5,12.422,0.729607,0.0750932,0.038342,1,Ps,10.923,0.435555,0.0453564,0.0114325,32.6096759370282,Sp,1.66809267901047,0.0852388811121524,0.205719451246846,0.073629719548918,0.001,Ps
30.75,-102.5,12.0842,0.798361,0.0476267,0.0328958,1,Ps,11.4183,0.248432,0.039182,0.00419506,15.6400171672073,Sp,2.07744676333177,0.083441731969411,0.20195239233237,0.107839408274418,0.001,Ps
31,-102.5,12.4512,0.787458,0.0540043,0.030282,1,Ps,11.6447,0.185318,0.0360442,0.00360881,38.5297949573989,Sp,1.93962835679688,0.0850899649219218,0.270585068266179,0.0989312786635497,0.001,Ps
31.25,-102.5,12.9819,0.834735,0.065705,0.0362153,1,Ps,11.0218,0.368118,0.0385428,0.00471519,21.5900463472599,Sp,1.73550073455633,0.0843246218097166,0.248906980811234,0.101753181095983,0.001,Ps
31.5,-102.5,12.8049,0.827141,0.0598636,0.0319303,1,Ps,10.5103,0.304692,0.0366043,0.0077739,10,Sp,1.71393568262452,0.083777939034099,0.277546983926009,0.116261914921978,0.001,Ps
31.75,-102.5,12.837,0.943406,0.0792319,0.0336615,1,Ps,9.93419,0,0.0229127,0,12.2472888831923,Sp,1.7689986899021,0.0846846110521412,0.340886813568479,0.151831672682992,0.001,Ps
32,-102.5,12.6541,1.11757,0.0931014,0.0323615,1,Ps,12.629,0.301234,0.0228323,0.00278435,14.5199897523955,Sp,1.72395808743553,0.0848127781068274,0.371548123675352,0.185609098302787,0.001,Ps
32.25,-102.5,12.8748,1.12577,0.0856505,0.0338797,1,Ps,12.4526,0.301023,0.0283503,0.00544153,20.7497901884489,Sp,1.71364327799028,0.0840617137747578,0.363332871268829,0.182700874026297,0.001,Ps
32.5,-102.5,13.3263,1.06476,0.0908493,0.0380743,1,Ps,11.9788,0.421181,0.0315216,0.00420123,19.1699057745939,Sp,1.8139569992987,0.0842039092298007,0.377542001659133,0.160827024214139,0.001,Ps
32.75,-102.5,13.5776,0.825892,0.0932363,0.0396698,1,Ps,11.2307,0.330082,0.0252439,0.00421446,6.10017547875181,Sp,1.80497833337797,0.0835102887216058,0.351328849730564,0.135511326194431,0.001,Ps
33,-102.5,13.6829,0.703107,0.101723,0.0399932,1,Ps,10.7618,0.32945,0.0221531,0.0017964,20.3759342637271,Sp,1.69942627893178,0.0820390951340185,0.247520176214635,0.0816843877843269,0.001,Ps
33.25,-102.5,13.5261,0.525303,0.123992,0.0435223,1,Ps,15.3793,2.51858,0.0251379,0.00504338,15,Sp,1.65583887489081,0.0817296282860469,0.179842147469717,0.066757868375205,0.001,Ps
33.5,-102.5,13.5533,0.467162,0.101151,0.0421996,1,Ps,12.2565,1.64957,0.0276681,0.00436836,12.4524396581192,Sp,1.52146387144204,0.0815834026274178,0.192534976870134,0.0633970581059536,0.001,Ps
33.75,-102.5,13.2475,0.522072,0.0821765,0.0426858,1,Ps,11.9875,0.330564,0.0359158,0.00621562,0,Sp,1.00328795387959,0.0838326937632771,0.205640062145464,0.0952766346084208,0.001,Ps
34,-102.5,13.2439,0.580067,0.093951,0.0461824,1,Ps,12.0965,0.300412,0.0370948,0.0034148,34.3499553645234,Sp,0.908927154964086,0.0846710245415611,0.211651031415352,0.108903630041529,0.001,Ps
34.25,-102.5,13.2852,0.813285,0.0787347,0.0388445,1,Ps,12.5564,0.360023,0.0338801,0.00361801,29.639887083238,Sp,1.15329105566016,0.0834878575572083,0.217266587810586,0.0850530866093168,0.001,Ps
34.5,-102.5,13.1596,0.811401,0.0655672,0.0392913,1,Ps,12.6052,0.330276,0.0307043,0.00337487,14.4499156948499,Sp,1.39387538854266,0.0817855875361578,0.224325415685448,0.0876897350546627,0.001,Ps
34.75,-102.5,13.1614,0.929658,0.089135,0.0409578,1,Ps,12.5834,0.392805,0.0368661,0.00447842,20.180056458381,Sp,1.36942171659336,0.0829415952037936,0.249128558159865,0.0924745617520564,0.001,Ps
35,-102.5,13.2614,0.87284,0.0548657,0.0321921,1,Ps,13.0082,0.273397,0.0359664,0.00370318,16.4801388608827,Sp,1.39785669546554,0.0824051806096153,0.257266473161121,0.0854861455126171,0.001,Ps
35.25,-102.5,13.7223,0.929866,0.0486912,0.0239258,1,Ps,13.053,0.0610828,0.0387682,0.00543694,28.3300907911803,Sp,1.31822100674238,0.0814881537847094,0.202605649685659,0.0844049976912475,0.001,Ps
35.5,-102.5,13.8883,0.81007,0.0624988,0.0312387,1,Ps,13.0285,0.0919633,0.0469775,0.00300014,30.1800495899294,Sp,1.25079429705417,0.0825579165589478,0.227016723299834,0.0978359188064137,0.001,Ps
35.75,-102.5,14.023,0.747537,0.0714781,0.0340467,1,Ps,13.1179,0.550022,0.0428661,0.00518468,45.180056458381,Sp,1.11015409993635,0.0841140406927612,0.251135532758735,0.130580761055557,0.001,Ps
36,-102.5,13.7747,0.63202,0.0762997,0.039665,1,Ps,12.1892,1.18624,0.0339688,0.0039391,19.2599305695586,Sp,1.16314286725095,0.0836464603097782,0.250926734737321,0.131094333721235,0.001,Ps
36.25,-102.5,13.6497,0.518308,0.0926536,0.0479116,1,Ps,10.9477,1.45529,0.0339398,0.00507382,21.3801785305562,Sp,1.13725092874931,0.0835540295876631,0.249142220247244,0.12851859322545,0.001,Ps
36.5,-102.5,13.6652,0.457094,0.0917889,0.0447665,1,Ps,12.0598,1.14605,0.0431541,0.00610415,21.8402380407416,Sp,1.18818638942956,0.0832706799494574,0.262498213362946,0.13342391749686,0.001,Ps
36.75,-102.5,13.213,0.401449,0.0911605,0.0480104,1,Ps,11.9208,0.181375,0.0476182,0.00505893,42.4099717708095,Sp,1.0495590029189,0.0834210216529714,0.267152576743913,0.123652938130612,0.001,Ps
37,-102.5,12.9937,0.464866,0.081713,0.0455316,1,Ps,11.7845,0.425266,0.0392982,0.00714086,44.6399008201411,Sp,0.976260049014941,0.0831064606108499,0.263448754474396,0.123341085994586,0.001,Ps
37.25,-102.5,12.7674,0.411388,0.0993424,0.0535632,1,Ps,11.4322,0.183088,0.0368159,0.00993219,15.2800030518044,Sp,0.937767306560741,0.0836470632632726,0.276603222166731,0.127503549851096,0.001,Ps
37.5,-102.5,12.6139,0.526425,0.1286,0.0659544,1,Ps,11.3928,0.428702,0.0382007,0.0103543,1.57016365584744,Sp,0.935275972278142,0.0850282757676158,0.294858492523742,0.124688005823702,0.001,Ps
37.75,-102.5,12.6009,0.473687,0.135885,0.0685492,1,Ps,11.3909,0.0918083,0.0296452,0.00879548,27.082535047965,Sp,0.948878416473833,0.0853606056986091,0.286185435195457,0.114605770794226,0.001,Ps
38,-102.5,12.6118,0.41777,0.120901,0.0559631,1,Ps,10.9931,0.488921,0.0200515,0.00246418,20.4542395080301,Sp,0.934167239791894,0.0853010093953783,0.270470565395299,0.112277069311272,0.001,Ps
38.25,-102.5,12.2874,0.476513,0.121275,0.0284144,1,Ps,10.4369,0.0610929,0.022103,0.00246377,15.1115381074275,Sp,0.933055308268388,0.0856646607985448,0.258095817456437,0.113019471526944,0.001,Ps
38.5,-102.5,12.5744,0.591741,0.105084,0.0431262,1,Ps,10.5216,0.367378,0.0291402,0.00600408,2.03022316603284,Sp,0.978294447388189,0.0846910007288963,0.250813539958356,0.11370422598435,0.001,Ps
38.75,-102.5,12.6884,0.469701,0.107742,0.051592,1,Ps,11.5551,0.988332,0.0352233,0.00478803,42.3100251773861,Sp,1.10662089415809,0.0854566755745058,0.273959402949536,0.137761790330418,0.001,Ps
39,-102.5,12.6613,0.467917,0.111824,0.0594703,1,Ps,12.601,0.58913,0.037061,0.00427638,49.6399008201411,Sp,1.15098428218178,0.085408122535796,0.2936222729046,0.152314398432877,0.001,Ps
39.25,-102.5,12.7242,0.586468,0.11116,0.06635,1,Ps,12.6436,0.742898,0.0358703,0.0036008,27.5900282291905,Sp,1.19549869886483,0.0868142334137948,0.303011459875177,0.160561554081148,0.001,Ps
39.5,-102.5,12.8371,0.645069,0.136066,0.077044,1,Ps,12.5843,0.185053,0.0397743,0.00270698,19.4399801594881,Sp,1.27624329397708,0.090266993451278,0.349735113200863,0.179123750151081,0.001,Ps
39.75,-102.5,12.9925,0.643404,0.124456,0.0704311,1,Ps,12.3602,0.276192,0.0415292,0.00565844,20.6498435950256,Sp,1.32720411990865,0.0885957534754471,0.315429805987499,0.161174807551058,0.001,Ps
40,-102.5,13.5459,0.873929,0.0983505,0.0562033,1,Ps,12.1063,0.858529,0.0336292,0.00720511,28.7998710593732,Sp,1.45133161147507,0.0863735147522602,0.26606315108817,0.13609842320327,0.001,Ps
40.25,-102.5,13.8548,0.816294,0.103886,0.0530755,1,Ps,11.9435,0.674021,0.0321222,0.00583556,22.4900816357671,Sp,1.56501571083936,0.0859220689309091,0.239781321386591,0.126088455302273,0.001,Ps
40.5,-102.5,13.7002,0.822384,0.109363,0.0533177,1,Ps,11.8803,0.306147,0.0351338,0.00340518,30,Sp,1.57304357477512,0.0877499013814379,0.278850670404075,0.143008900477354,0.001,Ps
40.75,-102.5,13.5917,0.709946,0.129056,0.0562023,1,Ps,12.2157,0.397572,0.0336458,0.00528237,34.819943541619,Sp,1.62136173495743,0.0913545115430191,0.342581443030559,0.18247960466916,0.001,Ps
41,-102.5,13.8086,0.769752,0.112234,0.0556007,1,Ps,12.2791,0.641882,0.0252029,0.00537237,29.584953745837,Sp,1.67218282346414,0.0899426991744696,0.327841838550853,0.175013843559419,0.001,Ps
41.25,-102.5,14.3503,0.763253,0.087424,0.0401552,1,Ps,11.3583,0.27495,0.0232106,0.00193313,19.0701533531701,Sp,1.60677819227744,0.0928585426810397,0.426818621052096,0.246520065093957,0.001,Ps
41.5,-102.5,14.2358,0.822301,0.0726138,0.0390974,1,Ps,11.4454,0.581376,0.0245543,0.00166945,5.17011405456761,Sp,1.55149128440432,0.0931182686124064,0.433606428701743,0.26852015599504,0.001,Ps
41.75,-102.5,14.7354,0.875708,0.072016,0.0336085,1,Ps,11.633,0.890094,0.026556,0.00343117,18.9702067597467,Sp,1.42027821087682,0.0951733469404342,0.491348055011201,0.264158655606923,0.001,Ps
42,-102.5,15.3388,0.739786,0.0815255,0.033313,1,Ps,11.9578,0.860692,0.0291512,0.00367902,24.8100148747087,Sp,1.35340614546915,0.0978065882402586,0.556262255403752,0.30921740027855,0.001,Ps
42.25,-102.5,15.32,0.747898,0.0785132,0.0330226,1,Ps,13.0586,0.493484,0.0406524,0.00896167,20.0999465934234,Sp,1.31159719802653,0.0980250338520615,0.559148455402333,0.311266400386526,0.001,Ps
42.5,-102.5,14.5458,0.764345,0.0645124,0.0247858,1,Ps,13.1091,0.154403,0.045359,0.00454796,23.8998313896998,Sp,1.18852809134079,0.0966661042499547,0.526637476940857,0.282180889489228,0.001,Ps
42.75,-102.5,14.5102,0.941238,0.0644482,0.0230765,1,Ps,12.7902,0.154778,0.0363938,0.00593064,23.6198214694438,Sp,1.13887229659813,0.0946947414537119,0.47420103170145,0.253524309359548,0.001,Ps
43,-102.5,14.3444,1.12484,0.057931,0.0186973,1,Ps,12.8007,0.372845,0.0248943,0.00545269,2.75042152575056,Sp,1.18782926217822,0.0991222053918617,0.625376788418267,0.282355076626202,0.001,Ps
43.25,-102.5,14.1584,1.24608,0.0527243,0.0157288,1,Ps,13.6469,0.343202,0.0226467,0.000879973,10,Sp,1.19445584618129,0.101113234329773,0.680470867620795,0.274635539563655,0.001,Ps
43.5,-102.5,14.0167,1.13361,0.0593276,0.0189355,1,Ps,13.9182,0.65659,0.0227414,0.00133248,25.2250662801122,Sp,1.20172942668098,0.0976408459153658,0.588676176349631,0.239392104504248,0.001,Ps
43.75,-102.5,13.6582,0.967298,0.0727585,0.0239091,1,Ps,13.2573,1.15142,0.0230441,0.00228424,28.2997617049446,Sp,1.28886574346393,0.0884551235539379,0.34687352197349,0.157162002672695,0.001,Ps
44,-102.5,13.5457,0.910186,0.0738529,0.0265273,1,Ps,12.8484,0.959936,0.0266563,0.00297194,43.3398115491878,Sp,1.30461990425426,0.0852451735297086,0.275423854188242,0.133732978600954,0.001,Ps
44.25,-102.5,13.5442,0.78443,0.0812612,0.0285907,1,Ps,11.5055,1.2945,0.0285771,0.00152841,19.0798809796292,Sp,1.31303566458515,0.0864875195751937,0.303797659894003,0.145171574591997,0.001,Ps
44.5,-102.5,13.2584,0.648466,0.0824573,0.0354583,1,Ps,11.4555,0.954719,0.0253247,0.00305878,23.4199008087907,Sp,1.38713262995921,0.0869368236349871,0.321335627857775,0.174290721671648,0.001,Ps
44.75,-102.5,13.3779,0.64957,0.0832825,0.0417488,1,Ps,11.3805,0.705774,0.0227205,0.00246265,25,Sp,1.3983026691001,0.0872339498105915,0.321734421923364,0.183339604082226,0.001,Ps
45,-102.5,13.5188,0.635707,0.110983,0.0531928,1,Ps,11.432,0.520238,0.0297718,0.00690422,12.2102727559623,Sp,1.52000145288917,0.08621250537396,0.280496429888119,0.147125712748888,0.001,Ps
30,-102.25,11.5829,0.431657,0.104317,0.0453003,1,Ps,10.5081,0.123638,0.0800598,0.0131537,9.26031547926634,Sp,0.493430321657682,0.0867914583799848,0.156486541777479,0.15129698585889,0.001,Ps
30.25,-102.25,11.6312,0.54751,0.102847,0.0440285,1,Ps,10.284,0.0928974,0.0763513,0.0101078,15,Sp,0.66138304466431,0.086655094636385,0.160938112563249,0.131126658530037,0.001,Ps
30.5,-102.25,12.2358,0.609174,0.0754847,0.0352598,1,Ps,10.5575,0.43386,0.0504063,0.0170387,26.8600782034986,Sp,1.37025173226337,0.0849274371991483,0.170512465777364,0.0856249835115883,0.001,Ps
30.75,-102.25,12.1774,0.733245,0.0548482,0.0315414,1,Ps,11.2873,0.247069,0.0363061,0.00321432,16.2896274887241,Sp,1.84443582710575,0.0830061694721861,0.161035752194796,0.062502179161193,0.001,Ps
31,-102.25,12.3428,0.72588,0.0570846,0.0264825,1,Ps,11.325,0.246204,0.0314565,0.0028147,33.7895798051902,Sp,1.61362390077563,0.0834278173008239,0.184907346354927,0.0742129070408323,0.001,Ps
31.25,-102.25,12.8841,0.773235,0.0543638,0.0243486,1,Ps,10.907,0.245199,0.0304011,0.0049396,10.5705460818423,Sp,1.49890391879087,0.0835615164867575,0.202449230992192,0.0733315328018467,0.001,Ps
31.5,-102.25,12.4518,0.82269,0.0427967,0.0190831,1,Ps,10.5747,0.213619,0.0294655,0.003767,23.9696328292799,Sp,1.65831821111952,0.0833261395009879,0.287545808071186,0.111157087456768,0.001,Ps
31.75,-102.25,12.4746,1.00391,0.0499914,0.0187849,1,Ps,11.0074,1.36512,0.0234418,0.00378524,11.0569388285704,Sp,1.64591092587871,0.083747961796734,0.327257297902055,0.140166390698945,0.001,Ps
32,-102.25,12.1059,1.06706,0.054158,0.0186721,1,Ps,13.3956,0.485492,0.0230606,0.00230318,15,Sp,1.65290541354777,0.0842097852965837,0.37224936743685,0.172030944619809,0.001,Ps
32.25,-102.25,12.3413,1.18766,0.0622943,0.0215602,1,Ps,12.8709,0.364281,0.0244414,0.00221338,6.28957808804456,Sp,1.68813745211916,0.0838297048486774,0.369594319082313,0.184273654251321,0.001,Ps
32.5,-102.25,12.9425,1.06546,0.0905969,0.0308746,1,Ps,12.3622,0.394107,0.0243021,0.00349943,4.35033684007077,Sp,1.82393071163037,0.0843715743258813,0.399291664705605,0.165633505259492,0.001,Ps
32.75,-102.25,13.0753,0.882385,0.0958488,0.0342407,1,Ps,11.7799,0.361873,0.0234907,0.00246923,18.5097657740139,Sp,1.82960694271073,0.0841323330831104,0.385454927882275,0.146596450238233,0.001,Ps
33,-102.25,13.5622,0.820425,0.101632,0.0400651,1,Ps,11.6583,1.77647,0.0214662,0.00458695,15.1243661895855,Sp,1.70164303847469,0.0823739647417731,0.261425879831924,0.0802438223171888,0.001,Ps
33.25,-102.25,13.4985,0.706139,0.120441,0.0425715,1,Ps,15.5741,0.0904241,0.0281034,0.00368818,10.180056458381,Sp,1.56315267620212,0.0819453230461404,0.183618377696409,0.0711096604103069,0.001,Ps
33.5,-102.25,13.5583,0.646701,0.100825,0.0424492,1,Ps,15.5319,1.87656,0.0276681,0.00408939,13.9833805933141,Sp,1.4672588227588,0.0818603954374032,0.196024608889377,0.0667222445694471,0.001,Ps
33.75,-102.25,13.2519,0.467884,0.0800473,0.0423011,1,Ps,11.7226,0.151305,0.0303541,0.0062925,18.9002059967956,Sp,0.990752628642413,0.0844545149310757,0.219547048413277,0.1006420400825,0.001,Ps
34,-102.25,13.2354,0.760973,0.0890026,0.0456926,1,Ps,11.9692,0.302696,0.0369908,0.00568602,12.2201808175177,Sp,0.897382452949632,0.0849987917735367,0.223967652560163,0.113790221675324,0.001,Ps
34.25,-102.25,13.2806,0.9306,0.0755904,0.0382625,1,Ps,12.5076,0.211846,0.0344197,0.0040946,15.7396810864424,Sp,1.15890234473131,0.0833410299006911,0.217897959626812,0.0870895251569644,0.001,Ps
34.5,-102.25,13.1568,0.928237,0.0554996,0.0374357,1,Ps,12.5509,0.090714,0.0315489,0.00329014,10.1800495899294,Sp,1.3997055059885,0.0819251865172749,0.218228525479089,0.08696708854581,0.001,Ps
34.75,-102.25,13.1593,1.04673,0.0844625,0.0397411,1,Ps,12.4683,0.272875,0.0345831,0.00579217,9.63988708323796,Sp,1.35187765414607,0.0826023396975343,0.239144216104995,0.0925722729644376,0.001,Ps
35,-102.25,13.387,0.87573,0.0608108,0.0323323,1,Ps,12.5838,0.365314,0.0357771,0.00578201,14.1702872501413,Sp,1.35328451998183,0.0826592343660045,0.241256728726004,0.088493873497508,0.001,Ps
35.25,-102.25,13.8239,0.872121,0.0487048,0.0234357,1,Ps,12.9935,0.306024,0.0390322,0.00794247,11.1095216296635,Sp,1.29561141838215,0.0813478286196393,0.191688233460691,0.0862632027090077,0.001,Ps
35.5,-102.25,13.8846,0.753876,0.0654745,0.0323125,1,Ps,12.7938,0.215037,0.0486933,0.00373925,30.0900247949647,Sp,1.24717669818205,0.0826488120917137,0.225528007346189,0.100069206626511,0.001,Ps
35.75,-102.25,14.0102,0.690498,0.0812398,0.0346733,1,Ps,12.6818,0.367627,0.0434123,0.00709185,42.7700846875715,Sp,1.10182950842919,0.0842441213555633,0.24229976442874,0.130274739582104,0.001,Ps
36,-102.25,13.7656,0.635992,0.0844676,0.0434937,1,Ps,11.2619,0.761704,0.0328614,0.00395427,7.22018081751774,Sp,1.17132997487462,0.0838407104375585,0.253909065501669,0.133255192765603,0.001,Ps
36.25,-102.25,13.5142,0.572182,0.103262,0.0552425,1,Ps,10.9812,0.697104,0.0309355,0.00451127,17.7906843671321,Sp,1.13106320160464,0.0833560243208846,0.251558849299065,0.130284942226188,0.001,Ps
36.5,-102.25,13.6372,0.401692,0.106266,0.0547813,1,Ps,12.0928,0.965803,0.0426706,0.00565137,50,Sp,1.15898771160426,0.0835955368715604,0.261882664534139,0.133300401975019,0.001,Ps
36.75,-102.25,13.3375,0.45865,0.108771,0.0562537,1,Ps,12.1443,0.39304,0.0448786,0.00302374,45.3698405432212,Sp,1.09683239214944,0.0830094168250762,0.261019240959673,0.130161606752137,0.001,Ps
37,-102.25,12.91,0.46393,0.0950658,0.0488937,1,Ps,11.8986,0.879119,0.034616,0.0071347,8.88072327007096,Sp,0.998999245024775,0.0828775646896887,0.254224808029221,0.128534530548678,0.001,Ps
37.25,-102.25,12.8337,0.464602,0.109683,0.0501157,1,Ps,11.0155,0.546597,0.0320699,0.00762064,11.6702906843671,Sp,0.997763696402719,0.082997133267577,0.251490758384837,0.129399073689381,0.001,Ps
37.5,-102.25,12.9346,0.531173,0.134621,0.0637874,1,Ps,10.3702,0.57779,0.0359407,0.0106225,12.0401312275883,Sp,1.03985590228015,0.0836921689040279,0.266120278694536,0.128858729092329,0.001,Ps
37.75,-102.25,12.7996,0.535718,0.140054,0.0702207,1,Ps,10.1528,1.12878,0.0328103,0.0127205,20.8324396790781,Sp,1.04155650195388,0.0840256071495011,0.265010839679484,0.122110363654754,0.001,Ps
38,-102.25,12.3861,0.64902,0.123856,0.0528491,1,Ps,13.1284,1.10217,0.0218861,0.00171171,17.7074515999616,Sp,0.972175854817087,0.084909216977504,0.261633834985114,0.125091695809995,0.001,Ps
38.25,-102.25,12.169,0.59465,0.107769,0.0303421,1,Ps,10.8342,0.734457,0.0219414,0.000940567,24.2603189135576,Sp,0.896955793853242,0.0863456184314276,0.265004193163827,0.138951055518148,0.001,Ps
38.5,-102.25,12.3353,0.591216,0.0955079,0.0405561,1,Ps,10.7819,0.245101,0.0249753,0.00610261,16.8600816376589,Sp,0.936440486918749,0.0854849307187928,0.26171842943577,0.138127191197911,0.001,Ps
